"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.9","24.2","33.6","828","Male","All Ages","All Races","All Grades"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.4","23.4","37.4","592","Female","All Ages","All Races","All Grades"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.6","66.7","74.5","1420","Overall","All Ages","All Races","All Grades"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.1","66.4","75.8","828","Male","All Ages","All Races","All Grades"
"2018","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.6","62.6","76.6","592","Female","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.6","21.0","36.2","344","Overall","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.3","19.9","38.7","214","Male","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.9","15.1","38.7","130","Female","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.4","63.8","79.0","344","Overall","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.7","61.3","80.1","214","Male","All Ages","All Races","All Grades"
"2017","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.1","61.3","84.9","130","Female","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.6","23.5","33.7","1060","Overall","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.5","25.5","39.5","544","Male","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","22.1","15.3","28.9","516","Female","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.4","66.3","76.5","1060","Overall","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.5","60.5","74.5","544","Male","All Ages","All Races","All Grades"
"2016","New York","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","77.9","71.1","84.7","516","Female","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.4","34.3","54.5","154","Overall","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.2","26.4","52.0","93","Male","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","51.8","36.1","67.5","61","Female","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","55.6","45.5","65.7","154","Overall","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.8","48.0","73.6","93","Male","All Ages","All Races","All Grades"
"2018","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","48.2","32.5","63.9","61","Female","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.5","28.5","48.5","153","Overall","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.8","27.3","54.3","78","Male","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.9","21.1","50.7","75","Female","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.5","51.5","71.5","153","Overall","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.2","45.7","72.7","78","Male","All Ages","All Races","All Grades"
"2017","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.1","49.3","78.9","75","Female","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.2","24.7","39.7","237","Overall","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.2","21.9","40.5","135","Male","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.8","21.4","46.2","102","Female","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.8","60.3","75.3","237","Overall","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.8","59.5","78.1","135","Male","All Ages","All Races","All Grades"
"2016","North Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.2","53.8","78.6","102","Female","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.5","31.9","51.1","156","Overall","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.3","33.4","55.2","99","Male","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.1","19.2","55.0","57","Female","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.5","48.9","68.1","156","Overall","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","55.7","44.8","66.6","99","Male","All Ages","All Races","All Grades"
"2018","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.9","45.0","80.8","57","Female","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.8","20.7","38.9","148","Overall","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.7","17.5","39.9","86","Male","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.2","16.2","46.2","62","Female","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.2","61.1","79.3","148","Overall","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.3","60.1","82.5","86","Male","All Ages","All Races","All Grades"
"2017","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.8","53.8","83.8","62","Female","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.3","14.8","33.8","112","Overall","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","29.8","15.9","43.7","59","Male","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","17.6","6.3","28.9","53","Female","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.7","66.2","85.2","112","Overall","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","70.2","56.3","84.1","59","Male","All Ages","All Races","All Grades"
"2016","North Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","82.4","71.1","93.7","53","Female","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.6","31.8","45.4","415","Overall","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","46.3","36.8","55.8","206","Male","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.5","19.3","37.7","209","Female","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.4","54.6","68.2","415","Overall","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","53.7","44.2","63.2","206","Male","All Ages","All Races","All Grades"
"2018","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.5","62.3","80.7","209","Female","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.6","24.4","36.8","420","Overall","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.6","22.3","38.9","208","Male","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.6","21.5","39.7","212","Female","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.4","63.2","75.6","420","Overall","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.4","61.1","77.7","208","Male","All Ages","All Races","All Grades"
"2017","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.4","60.3","78.5","212","Female","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.9","22.9","34.9","457","Overall","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.9","24.6","43.2","189","Male","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.0","16.4","31.6","268","Female","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.1","65.1","77.1","457","Overall","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.1","56.8","75.4","189","Male","All Ages","All Races","All Grades"
"2016","Ohio","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.0","68.4","83.6","268","Female","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.2","35.3","49.1","298","Overall","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.5","33.6","53.4","139","Male","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.5","31.1","49.9","159","Female","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.8","50.9","64.7","298","Overall","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.5","46.6","66.4","139","Male","All Ages","All Races","All Grades"
"2017","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.5","50.1","68.9","159","Female","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.8","33.3","48.3","295","Overall","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","41.9","30.7","53.1","127","Male","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.1","30.0","48.2","168","Female","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.2","51.7","66.7","295","Overall","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","58.1","46.9","69.3","127","Male","All Ages","All Races","All Grades"
"2016","Oklahoma","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.9","51.8","70.0","168","Female","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","45.3","38.0","52.6","241","Overall","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","51.6","42.4","60.8","137","Male","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.8","24.4","47.2","104","Female","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","54.7","47.4","62.0","241","Overall","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","48.4","39.2","57.6","137","Male","All Ages","All Races","All Grades"
"2018","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.2","52.8","75.6","104","Female","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.3","29.9","46.7","169","Overall","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.2","22.8","43.6","92","Male","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.5","31.4","57.6","77","Female","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","61.7","53.3","70.1","169","Overall","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.8","56.4","77.2","92","Male","All Ages","All Races","All Grades"
"2017","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","55.5","42.4","68.6","77","Female","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.7","18.7","32.7","189","Overall","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","27.0","17.7","36.3","107","Male","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","23.4","13.1","33.7","82","Female","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","74.3","67.3","81.3","189","Overall","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.0","63.7","82.3","107","Male","All Ages","All Races","All Grades"
"2016","Oregon","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","76.6","66.3","86.9","82","Female","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.3","24.7","39.9","240","Overall","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.0","21.9","42.1","126","Male","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","32.9","21.8","44.0","114","Female","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.7","60.1","75.3","240","Overall","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.0","57.9","78.1","126","Male","All Ages","All Races","All Grades"
"2017","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.1","56.0","78.2","114","Female","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","31.3","24.1","38.5","240","Overall","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","35.2","24.9","45.5","119","Male","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","26.5","16.7","36.3","121","Female","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","68.7","61.5","75.9","240","Overall","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","64.8","54.5","75.1","119","Male","All Ages","All Races","All Grades"
"2016","Pennsylvania","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","73.5","63.7","83.3","121","Female","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Overall","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Overall","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2017","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Overall","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Overall","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Male","All Ages","All Races","All Grades"
"2016","Puerto Rico","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","*","*","*","*","Female","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","44.5","34.7","54.3","221","Overall","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","38.0","25.9","50.1","110","Male","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","55.8","41.3","70.3","111","Female","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","55.5","45.7","65.3","221","Overall","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.0","49.9","74.1","110","Male","All Ages","All Races","All Grades"
"2018","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","44.2","29.7","58.7","111","Female","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","43.7","33.1","54.3","180","Overall","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","47.3","32.1","62.5","86","Male","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","25.0","54.0","94","Female","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","56.3","45.7","66.9","180","Overall","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","52.7","37.5","67.9","86","Male","All Ages","All Races","All Grades"
"2017","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","46.0","75.0","94","Female","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","24.1","15.3","32.9","177","Overall","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","28.1","15.3","40.9","93","Male","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","17.4","7.6","27.2","84","Female","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.9","67.1","84.7","177","Overall","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","71.9","59.1","84.7","93","Male","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","82.6","72.8","92.4","84","Female","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.5","31.6","47.4","290","Overall","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","40.8","30.3","51.3","135","Male","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","37.9","26.0","49.8","155","Female","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.5","52.6","68.4","290","Overall","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","59.2","48.7","69.7","135","Male","All Ages","All Races","All Grades"
"2017","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","62.1","50.2","74.0","155","Female","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","39.7","32.8","46.6","346","Overall","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","47.8","37.8","57.8","149","Male","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","30.7","21.7","39.7","197","Female","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","60.3","53.4","67.2","346","Overall","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","52.2","42.2","62.2","149","Male","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","69.3","60.3","78.3","197","Female","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.3","18.8","47.8","155","Overall","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","42.7","23.3","62.1","89","Male","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","19.5","3.2","35.8","66","Female","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","66.7","52.2","81.2","155","Overall","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","57.3","37.9","76.7","89","Male","All Ages","All Races","All Grades"
"2018","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","80.5","64.2","96.8","66","Female","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","33.0","18.5","47.5","130","Overall","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","25.0","8.2","41.8","63","Male","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","46.4","25.0","67.8","67","Female","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","67.0","52.5","81.5","130","Overall","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","75.0","58.2","91.8","63","Male","All Ages","All Races","All Grades"
"2017","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","53.6","32.2","75.0","67","Female","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","21.0","10.0","32.0","119","Overall","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","18.9","5.3","32.5","55","Male","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Every Day","Percentage","23.7","5.9","41.5","64","Female","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","79.0","68.0","90.0","119","Overall","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","E-Cigarette Use (Adults)","Frequency of Use","Some Days","Percentage","81.1","67.5","94.7","55","Male","All Ages","All Races","All Grades"
