"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","67.0","73.0","1809","Overall","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.9","62.2","71.6","748","Male","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","69.4","76.8","1061","Female","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","27.0","33.0","1809","Overall","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.1","28.4","37.8","748","Male","All Ages","All Races","All Grades"
"2014","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","23.2","30.6","1061","Female","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.8","72.2","77.4","2003","Overall","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.5","69.8","77.2","930","Male","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.3","72.7","79.9","1073","Female","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.2","22.6","27.8","2003","Overall","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.5","22.8","30.2","930","Male","All Ages","All Races","All Grades"
"2013","Pennsylvania","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.7","20.1","27.3","1073","Female","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.7","60.5","70.9","730","Overall","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.5","56.8","72.2","335","Male","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.2","60.8","73.6","395","Female","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.3","29.1","39.5","730","Overall","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.5","27.8","43.2","335","Male","All Ages","All Races","All Grades"
"2016","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.8","26.4","39.2","395","Female","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.1","64.0","74.2","778","Overall","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.8","59.2","74.4","348","Male","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","65.9","78.3","430","Female","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.9","25.8","36.0","778","Overall","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.2","25.6","40.8","348","Male","All Ages","All Races","All Grades"
"2015","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","21.7","34.1","430","Female","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.7","65.3","74.1","822","Overall","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.2","59.5","72.9","351","Male","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.1","68.8","79.4","471","Female","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.3","25.9","34.7","822","Overall","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.8","27.1","40.5","351","Male","All Ages","All Races","All Grades"
"2014","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.9","20.6","31.2","471","Female","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.8","67.8","75.8","909","Overall","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","66.3","77.9","393","Male","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.5","66.0","77.0","516","Female","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.2","24.2","32.2","909","Overall","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","22.1","33.7","393","Male","All Ages","All Races","All Grades"
"2013","Rhode Island","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.5","23.0","34.0","516","Female","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.0","61.8","68.2","1703","Overall","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","65.8","61.1","70.5","795","Male","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.1","59.7","68.5","908","Female","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.0","31.8","38.2","1703","Overall","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","34.2","29.5","38.9","795","Male","All Ages","All Races","All Grades"
"2016","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.9","31.5","40.3","908","Female","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.6","66.6","72.6","1791","Overall","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.6","66.3","74.9","880","Male","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","64.1","72.5","911","Female","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.4","27.4","33.4","1791","Overall","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.4","25.1","33.7","880","Male","All Ages","All Races","All Grades"
"2015","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","27.5","35.9","911","Female","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.9","66.1","71.7","1829","Overall","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.3","66.4","74.2","890","Male","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.3","63.2","71.4","939","Female","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.1","28.3","33.9","1829","Overall","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.7","25.8","33.6","890","Male","All Ages","All Races","All Grades"
"2014","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.7","28.6","36.8","939","Female","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.2","67.4","73.0","1794","Overall","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.7","65.8","73.6","880","Male","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.7","66.5","74.9","914","Female","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.8","27.0","32.6","1794","Overall","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.3","26.4","34.2","880","Male","All Ages","All Races","All Grades"
"2013","South Carolina","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","29.3","25.1","33.5","914","Female","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.2","63.7","74.7","861","Overall","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.2","59.3","75.1","397","Male","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.1","65.2","79.0","464","Female","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.8","25.3","36.3","861","Overall","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.8","24.9","40.7","397","Male","All Ages","All Races","All Grades"
"2016","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.9","21.0","34.8","464","Female","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.6","65.0","74.2","1114","Overall","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.6","66.2","79.0","474","Male","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.8","60.2","73.4","640","Female","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.4","25.8","35.0","1114","Overall","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.4","21.0","33.8","474","Male","All Ages","All Races","All Grades"
"2015","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.2","26.6","39.8","640","Female","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.5","65.0","74.0","1170","Overall","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.2","62.8","75.6","532","Male","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.7","63.5","75.9","638","Female","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.5","26.0","35.0","1170","Overall","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.8","24.4","37.2","532","Male","All Ages","All Races","All Grades"
"2014","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.3","24.1","36.5","638","Female","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.8","64.6","73.0","1207","Overall","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.8","61.7","73.9","525","Male","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.8","64.2","75.4","682","Female","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.2","27.0","35.4","1207","Overall","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.2","26.1","38.3","525","Male","All Ages","All Races","All Grades"
"2013","South Dakota","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.2","24.6","35.8","682","Female","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.5","64.5","72.5","1177","Overall","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.7","58.5","70.9","525","Male","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.8","67.9","77.7","652","Female","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.5","27.5","35.5","1177","Overall","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.3","29.1","41.5","525","Male","All Ages","All Races","All Grades"
"2016","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.2","22.3","32.1","652","Female","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.4","68.6","76.2","1105","Overall","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.0","69.5","80.5","446","Male","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.8","64.6","75.0","659","Female","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.6","23.8","31.4","1105","Overall","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.0","19.5","30.5","446","Male","All Ages","All Races","All Grades"
"2015","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.2","25.0","35.4","659","Female","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","77.4","73.3","81.5","969","Overall","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.5","72.3","84.7","395","Male","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.1","70.8","81.4","574","Female","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","22.6","18.5","26.7","969","Overall","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.5","15.3","27.7","395","Male","All Ages","All Races","All Grades"
"2014","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.9","18.6","29.2","574","Female","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","75.6","72.1","79.1","1175","Overall","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.2","67.6","78.8","439","Male","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.3","74.5","82.1","736","Female","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","24.4","20.9","27.9","1175","Overall","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.8","21.2","32.4","439","Male","All Ages","All Races","All Grades"
"2013","Tennessee","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.7","17.9","25.5","736","Female","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.2","54.8","63.6","1459","Overall","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","58.5","52.6","64.4","731","Male","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","60.2","53.5","66.9","728","Female","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","40.8","36.4","45.2","1459","Overall","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","41.5","35.6","47.4","731","Male","All Ages","All Races","All Grades"
"2016","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","39.8","33.1","46.5","728","Female","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.3","58.3","66.3","1817","Overall","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.0","53.5","64.5","872","Male","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.0","61.0","73.0","945","Female","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.7","33.7","41.7","1817","Overall","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","41.0","35.5","46.5","872","Male","All Ages","All Races","All Grades"
"2015","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.0","27.0","39.0","945","Female","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","59.5","55.9","63.1","1848","Overall","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","55.7","50.6","60.8","825","Male","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.4","59.6","69.2","1023","Female","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","40.5","36.9","44.1","1848","Overall","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","44.3","39.2","49.4","825","Male","All Ages","All Races","All Grades"
"2014","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.6","30.8","40.4","1023","Female","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.1","58.5","65.7","1465","Overall","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","60.6","55.5","65.7","712","Male","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.2","59.1","69.3","753","Female","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.9","34.3","41.5","1465","Overall","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","39.4","34.3","44.5","712","Male","All Ages","All Races","All Grades"
"2013","Texas","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.8","30.7","40.9","753","Female","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","63.7","58.9","68.5","806","Overall","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","62.9","56.6","69.2","440","Male","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","64.8","57.6","72.0","366","Female","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","36.3","31.5","41.1","806","Overall","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","37.1","30.8","43.4","440","Male","All Ages","All Races","All Grades"
"2016","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","35.2","28.0","42.4","366","Female","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.4","65.6","73.2","885","Overall","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.3","63.2","73.4","486","Male","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.3","65.5","77.1","399","Female","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.6","26.8","34.4","885","Overall","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.7","26.6","36.8","486","Male","All Ages","All Races","All Grades"
"2015","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.7","22.9","34.5","399","Female","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.4","63.2","69.6","1213","Overall","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.6","62.3","70.9","632","Male","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","66.1","61.2","71.0","581","Female","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.6","30.4","36.8","1213","Overall","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.4","29.1","37.7","632","Male","All Ages","All Races","All Grades"
"2014","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","33.9","29.0","38.8","581","Female","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","68.8","65.3","72.3","1102","Overall","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","65.4","74.6","554","Male","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","67.1","61.9","72.3","548","Female","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","31.2","27.7","34.7","1102","Overall","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.0","25.4","34.6","554","Male","All Ages","All Races","All Grades"
"2013","Utah","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","32.9","27.7","38.1","548","Female","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.5","69.3","77.7","906","Overall","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","69.9","63.8","76.0","451","Male","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","78.1","72.6","83.6","455","Female","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.5","22.3","30.7","906","Overall","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","30.1","24.0","36.2","451","Male","All Ages","All Races","All Grades"
"2016","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","21.9","16.4","27.4","455","Female","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","74.4","70.5","78.3","890","Overall","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","73.1","67.5","78.7","445","Male","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","76.1","70.6","81.6","445","Female","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","25.6","21.7","29.5","890","Overall","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","26.9","21.3","32.5","445","Male","All Ages","All Races","All Grades"
"2015","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","23.9","18.4","29.4","445","Female","All Ages","All Races","All Grades"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","71.5","67.9","75.1","867","Overall","All Ages","All Races","All Grades"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","72.9","67.7","78.1","414","Male","All Ages","All Races","All Grades"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Every Day","Percentage","70.0","65.1","74.9","453","Female","All Ages","All Races","All Grades"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","28.5","24.9","32.1","867","Overall","All Ages","All Races","All Grades"
"2014","Vermont","BRFSS","Cigarette Use (Adults)","Smoking Frequency","Some Days","Percentage","27.1","21.9","32.3","414","Male","All Ages","All Races","All Grades"
